Date,Price,Open,High,Low,Vol.,Change %
Oct 06 2015,6326.16,6298.92,6343.71,6255.10,737.90M,0.43%
Oct 07 2015,6336.35,6326.16,6396.34,6319.77,1.02B,0.16%
Oct 08 2015,6374.82,6336.35,6380.30,6303.46,742.31M,0.61%
Oct 09 2015,6416.16,6374.82,6453.22,6374.82,768.20M,0.65%
Oct 12 2015,6371.18,6416.16,6416.16,6351.34,552.28M,-0.70%
Oct 13 2015,6342.28,6371.18,6371.18,6303.02,722.57M,-0.45%
Oct 14 2015,6269.61,6342.28,6342.28,6268.29,638.45M,-1.15%
Oct 15 2015,6338.67,6269.61,6351.43,6269.61,644.98M,1.10%
Oct 16 2015,6378.04,6338.67,6398.23,6338.67,610.63M,0.62%
Oct 19 2015,6352.33,6378.04,6408.09,6336.27,476.84M,-0.40%
Oct 20 2015,6345.13,6352.33,6367.75,6319.25,592.20M,-0.11%
Oct 21 2015,6348.42,6345.13,6387.29,6316.30,615.20M,0.05%
Oct 22 2015,6376.28,6348.42,6387.28,6321.65,740.62M,0.44%
Oct 23 2015,6444.08,6376.28,6487.89,6376.28,749.54M,1.06%
Oct 26 2015,6417.02,6444.08,6453.00,6405.38,454.68M,-0.42%
Oct 27 2015,6365.27,6417.02,6419.62,6365.27,564.36M,-0.81%
Oct 28 2015,6437.80,6365.27,6448.46,6355.78,819.72M,1.14%
Oct 29 2015,6395.80,6437.80,6437.85,6358.16,852.19M,-0.65%
Oct 30 2015,6361.09,6395.80,6410.28,6337.65,738.50M,-0.54%
Nov 02 2015,6361.80,6361.09,6364.42,6317.29,522.27M,0.01%
Nov 03 2015,6383.61,6361.80,6383.61,6344.70,627.80M,0.34%
Nov 04 2015,6412.88,6383.61,6459.46,6383.04,782.76M,0.46%
Nov 05 2015,6364.90,6412.88,6421.81,6358.12,722.04M,-0.75%
Nov 06 2015,6353.83,6364.90,6395.19,6332.73,733.58M,-0.17%
Nov 09 2015,6295.16,6353.83,6380.42,6292.05,678.63M,-0.92%
Nov 10 2015,6275.28,6295.16,6329.69,6250.31,748.09M,-0.32%
Nov 11 2015,6297.20,6275.28,6327.16,6272.69,636.99M,0.35%
Nov 12 2015,6178.68,6297.20,6300.90,6178.68,852.48M,-1.88%
Nov 13 2015,6118.28,6178.68,6178.95,6088.76,702.65M,-0.98%
Nov 16 2015,6146.38,6118.28,6161.90,6079.79,621.59M,0.46%
Nov 17 2015,6268.76,6146.38,6269.44,6146.38,719.06M,1.99%
Nov 18 2015,6278.97,6268.76,6283.90,6228.15,634.12M,0.16%
Nov 19 2015,6329.93,6278.97,6366.85,6278.97,772.70M,0.81%
Nov 20 2015,6334.63,6329.93,6360.73,6311.76,832.32M,0.07%
Nov 23 2015,6305.49,6334.63,6334.63,6267.05,603.42M,-0.46%
Nov 24 2015,6277.23,6305.49,6305.49,6221.33,880.47M,-0.45%
Nov 25 2015,6337.64,6277.23,6348.05,6277.23,694.08M,0.96%
Nov 26 2015,6393.13,6337.64,6395.33,6333.92,467.83M,0.88%
Nov 27 2015,6375.15,6393.13,6393.13,6345.30,486.35M,-0.28%
Nov 30 2015,6356.09,6375.15,6387.11,6329.92,855.38M,-0.30%
Dec 01 2015,6395.65,6356.09,6402.36,6356.09,809.01M,0.62%
Dec 02 2015,6420.93,6395.65,6447.34,6395.20,583.61M,0.40%
Dec 03 2015,6275.00,6420.93,6444.72,6275.00,817.89M,-2.27%
Dec 04 2015,6238.29,6275.00,6277.59,6219.50,683.05M,-0.59%
Dec 07 2015,6223.52,6238.29,6287.23,6215.17,559.03M,-0.24%
Dec 08 2015,6135.22,6223.52,6224.86,6120.68,814.51M,-1.42%
Dec 09 2015,6126.68,6135.22,6175.75,6101.22,775.11M,-0.14%
Dec 10 2015,6088.05,6126.68,6127.09,6079.96,864.01M,-0.63%
Dec 11 2015,5952.78,6088.05,6088.05,5949.84,830.91M,-2.22%
Dec 14 2015,5874.06,5952.78,6009.92,5871.88,805.17M,-1.32%
Dec 15 2015,6017.79,5874.06,6036.68,5874.06,836.32M,2.45%
Dec 16 2015,6061.19,6017.79,6089.31,6016.25,773.63M,0.72%
Dec 17 2015,6102.54,6061.19,6160.78,6061.19,747.55M,0.68%
Dec 18 2015,6052.42,6102.54,6105.57,6051.74,1.27B,-0.82%
Dec 21 2015,6034.84,6052.42,6113.96,6034.84,561.86M,-0.29%
Dec 22 2015,6083.10,6034.84,6090.58,6031.82,437.45M,0.80%
Dec 23 2015,6240.98,6083.10,6248.50,6083.10,596.53M,2.60%
Dec 24 2015,6254.64,6240.98,6259.86,6236.85,112.22M,0.22%
Dec 29 2015,6314.57,6254.64,6314.57,6245.24,462.31M,0.96%
Dec 30 2015,6274.05,6314.57,6314.57,6261.48,337.96M,-0.64%
Dec 31 2015,6242.32,6274.05,6278.31,6233.03,166.42M,-0.51%
Jan 04 2016,6093.43,6242.32,6242.32,6071.01,707.34M,-2.39%
Jan 05 2016,6137.24,6093.43,6166.26,6079.23,643.37M,0.72%
Jan 06 2016,6073.38,6137.24,6137.24,6018.65,721.61M,-1.04%
Jan 07 2016,5954.08,6073.38,6073.38,5887.97,1.09B,-1.96%
Jan 08 2016,5912.44,5954.08,6013.38,5912.44,835.01M,-0.70%
Jan 11 2016,5871.83,5912.44,5941.93,5871.83,841.79M,-0.69%
Jan 12 2016,5929.24,5871.83,5985.80,5866.67,831.69M,0.98%
Jan 13 2016,5960.97,5929.24,6011.13,5929.24,834.54M,0.54%
Jan 14 2016,5918.23,5960.97,5960.97,5829.26,1.10B,-0.72%
Jan 15 2016,5804.10,5918.23,5934.62,5769.23,1.12B,-1.93%
Jan 18 2016,5779.92,5804.10,5852.09,5766.50,741.11M,-0.42%
Jan 19 2016,5876.80,5779.92,5915.69,5779.92,833.71M,1.68%
Jan 20 2016,5673.58,5876.80,5876.80,5639.88,1.07B,-3.46%
Jan 21 2016,5773.79,5673.58,5781.24,5659.15,1.12B,1.77%
Jan 22 2016,5900.01,5773.79,5926.94,5773.79,906.98M,2.19%
Jan 25 2016,5877.00,5900.01,5933.47,5851.83,828.64M,-0.39%
Jan 26 2016,5911.46,5877.00,5919.17,5771.37,878.66M,0.59%
Jan 27 2016,5990.37,5911.46,5990.37,5870.75,902.09M,1.33%
Jan 28 2016,5931.78,5990.37,6020.54,5889.37,918.48M,-0.98%
Jan 29 2016,6083.79,5931.78,6083.79,5931.78,1.02B,2.56%
Feb 01 2016,6060.10,6083.79,6115.11,5993.84,833.65M,-0.39%
Feb 02 2016,5922.01,6060.10,6060.45,5889.60,1.02B,-2.28%
Feb 03 2016,5837.14,5922.01,5924.58,5791.04,1.03B,-1.43%
Feb 04 2016,5898.76,5837.14,5938.12,5831.12,1.05B,1.06%
Feb 05 2016,5848.06,5898.76,5945.90,5839.36,983.67M,-0.86%
Feb 08 2016,5689.36,5848.06,5882.43,5666.13,995.84M,-2.71%
Feb 09 2016,5632.19,5689.36,5739.25,5596.26,1.15B,-1.00%
