Date,Price,Open,High,Low,Vol.,Change %
Mar 01 2017,19393.54,19226.94,19414.55,19164.62,1.32B,1.44%
Mar 02 2017,19564.80,19624.82,19668.01,19564.80,1.46B,0.88%
Mar 03 2017,19469.17,19551.34,19587.79,19392.75,1.11B,-0.49%
Mar 06 2017,19379.14,19409.18,19411.54,19340.32,880.22M,-0.46%
Mar 07 2017,19344.15,19337.19,19375.09,19317.10,987.81M,-0.18%
Mar 08 2017,19254.03,19308.53,19326.40,19198.78,1.03B,-0.47%
Mar 09 2017,19318.58,19343.06,19350.20,19262.98,1.01B,0.34%
Mar 10 2017,19604.61,19444.71,19623.72,19427.81,1.55B,1.48%
Mar 13 2017,19633.75,19545.74,19656.48,19531.51,926.13M,0.15%
Mar 14 2017,19609.50,19634.29,19637.55,19599.62,1.23B,-0.12%
Mar 15 2017,19577.38,19528.75,19581.53,19503.74,1.16B,-0.16%
Mar 16 2017,19590.14,19458.70,19618.99,19454.17,1.22B,0.07%
Mar 17 2017,19521.59,19510.89,19547.51,19487.92,1.37B,-0.35%
Mar 21 2017,19455.88,19416.55,19485.14,19337.22,1.02B,-0.34%
Mar 22 2017,19041.38,19146.62,19183.27,19026.53,1.37B,-2.13%
Mar 23 2017,19085.31,19048.84,19105.11,18973.75,1.21B,0.23%
Mar 24 2017,19262.53,19066.35,19296.05,19060.64,1.28B,0.93%
Mar 26 2017,19060.50,19053.00,19060.50,19053.00,-,-1.05%
Mar 27 2017,18985.59,19071.19,19086.89,18932.09,1.21B,-0.39%
Mar 28 2017,19202.87,19159.07,19203.64,19113.44,1.22B,1.14%
Mar 29 2017,19217.48,19216.78,19251.30,19164.61,1.15B,0.08%
Mar 30 2017,19063.22,19150.82,19218.08,19043.48,1.25B,-0.80%
Mar 31 2017,18909.26,19170.42,19210.92,18909.26,1.49B,-0.81%
Apr 02 2017,18979.00,18974.00,18979.00,18974.00,-,0.37%
Apr 03 2017,18983.23,18988.00,19068.62,18920.52,1.34B,0.02%
Apr 04 2017,18810.25,18933.82,18947.33,18703.63,1.47B,-0.91%
Apr 05 2017,18861.27,18900.70,18941.94,18773.94,1.22B,0.27%
Apr 06 2017,18597.06,18754.37,18797.44,18532.65,1.34B,-1.40%
Apr 07 2017,18664.63,18714.98,18785.73,18517.43,1.62B,0.36%
Apr 09 2017,18800.50,18803.00,18803.00,18795.50,-,0.73%
Apr 10 2017,18797.88,18800.22,18850.80,18762.70,1.11B,-0.01%
Apr 11 2017,18747.87,18717.55,18767.70,18661.86,1.08B,-0.27%
Apr 12 2017,18552.61,18592.10,18602.50,18460.59,1.20B,-1.04%
Apr 13 2017,18426.84,18391.72,18455.25,18304.72,1.27B,-0.68%
Apr 14 2017,18335.63,18531.91,18531.91,18285.73,1.19B,-0.49%
Apr 16 2017,18240.50,18240.50,18240.50,18238.00,-,-0.52%
Apr 17 2017,18355.26,18239.84,18361.44,18224.68,891.28M,0.63%
Apr 18 2017,18418.59,18497.38,18547.46,18362.73,961.99M,0.35%
Apr 19 2017,18432.20,18327.33,18467.73,18327.33,1.25B,0.07%
Apr 20 2017,18430.49,18446.39,18523.40,18420.82,1.20B,-0.01%
Apr 21 2017,18620.75,18591.82,18648.28,18542.42,1.17B,1.03%
Apr 23 2017,18909.00,18916.50,18919.00,18909.00,-,1.55%
Apr 24 2017,18875.88,18890.38,18910.33,18840.13,1.01B,-0.18%
Apr 25 2017,19079.33,18872.56,19109.76,18867.19,1.22B,1.08%
Apr 26 2017,19289.43,19184.92,19289.43,19170.86,1.33B,1.10%
Apr 27 2017,19251.87,19205.59,19281.70,19199.59,1.20B,-0.19%
Apr 28 2017,19196.74,19240.65,19264.57,19164.68,1.21B,-0.29%
Apr 30 2017,19202.50,19202.50,19202.50,19202.50,-,0.03%
May 01 2017,19310.52,19154.03,19311.21,19144.62,1.10B,0.56%
May 02 2017,19445.70,19335.72,19464.30,19335.02,1.16B,0.70%
May 07 2017,19729.00,19739.00,19739.00,19729.00,-,1.46%
May 08 2017,19895.70,19709.01,19929.48,19705.13,1.53B,0.84%
May 09 2017,19843.00,19915.64,19917.45,19838.71,1.27B,-0.26%
May 10 2017,19900.09,19890.56,19938.53,19866.30,1.33B,0.29%
May 11 2017,19961.55,19943.95,19989.94,19906.35,1.41B,0.31%
May 12 2017,19883.90,19941.64,19941.64,19809.91,1.41B,-0.39%
May 15 2017,19869.85,19753.46,19869.85,19740.63,1.32B,-0.07%
May 16 2017,19919.82,19953.06,19998.49,19862.41,1.35B,0.25%
May 17 2017,19814.88,19806.78,19842.78,19764.63,1.22B,-0.53%
May 18 2017,19553.86,19556.99,19601.53,19449.73,1.40B,-1.32%
May 19 2017,19590.76,19591.41,19628.64,19497.29,1.19B,0.19%
May 21 2017,19674.50,19679.50,19679.50,19674.50,-,0.43%
