Date,Price,Open,High,Low,Vol.,Change %
Feb 16 2017,23297.52,23280.96,23333.96,23205.08,17.44M,-0.09%
Feb 17 2017,23300.05,23306.93,23351.62,23199.79,17.03M,0.01%
Feb 20 2017,23453.99,23366.35,23469.98,23355.25,15.37M,0.66%
Feb 21 2017,23636.39,23451.98,23636.39,23439.63,19.37M,0.78%
Feb 22 2017,23612.89,23663.51,23696.44,23545.28,20.79M,-0.10%
Feb 23 2017,23593.26,23612.15,23710.90,23560.65,19.07M,-0.08%
Feb 24 2017,23345.11,23556.66,23559.11,23208.32,20.18M,-1.05%
Feb 27 2017,23362.63,23384.33,23418.92,23307.35,14.12M,0.08%
Feb 28 2017,23365.52,23428.86,23440.08,23313.43,20.55M,0.01%
Mar 01 2017,23603.91,23413.86,23623.44,23394.18,26.10M,1.02%
Mar 02 2017,23580.30,23610.24,23635.37,23514.52,21.08M,-0.10%
Mar 03 2017,23437.25,23533.63,23533.63,23414.02,20.79M,-0.61%
Mar 06 2017,23381.86,23358.95,23424.68,23312.46,16.25M,-0.24%
Mar 07 2017,23272.72,23367.57,23384.29,23248.66,18.12M,-0.47%
