Date,Price,Open,High,Low,Vol.,Change %
Mar 17 2015,14898.53,14817.96,14922.09,14722.47,176.40M,0.24%
Mar 18 2015,14962.24,14869.00,15028.01,14825.18,201.34M,0.43%
Mar 19 2015,14873.93,14942.45,14964.18,14817.49,184.97M,-0.59%
Mar 20 2015,14942.41,14913.86,14998.03,14913.86,496.19M,0.46%
Mar 23 2015,14957.21,14962.87,15019.07,14925.10,161.63M,0.10%
Mar 24 2015,15081.26,14959.42,15103.18,14930.92,179.67M,0.83%
Mar 25 2015,14929.37,15103.16,15161.61,14929.37,221.78M,-1.01%
Mar 26 2015,14869.80,14945.39,14996.74,14848.99,207.99M,-0.40%
Mar 27 2015,14812.42,14856.08,14897.78,14717.68,147.46M,-0.39%
Mar 30 2015,14908.39,14855.40,14994.95,14855.40,167.65M,0.65%
Mar 31 2015,14902.44,14867.80,14962.83,14813.71,201.75M,-0.04%
Apr 01 2015,14942.55,14925.16,14972.28,14878.53,188.68M,0.27%
Apr 02 2015,15026.62,14925.54,15070.31,14912.33,156.41M,0.56%
Apr 06 2015,15100.65,15028.73,15160.72,15016.49,157.70M,0.49%
Apr 07 2015,15188.84,15115.25,15266.62,15115.25,221.95M,0.58%
Apr 08 2015,15213.60,15188.59,15249.52,15175.35,177.05M,0.16%
Apr 09 2015,15326.31,15216.21,15359.30,15216.21,176.80M,0.74%
Apr 10 2015,15388.43,15362.27,15406.06,15350.36,179.80M,0.41%
Apr 13 2015,15383.59,15401.34,15446.45,15352.14,154.72M,-0.03%
Apr 14 2015,15389.28,15372.11,15402.98,15342.06,179.25M,0.04%
Apr 15 2015,15450.87,15437.02,15524.75,15437.02,254.30M,0.40%
Apr 16 2015,15386.77,15429.72,15454.25,15324.96,208.30M,-0.41%
Apr 17 2015,15360.55,15364.63,15367.56,15275.53,163.53M,-0.17%
Apr 20 2015,15412.60,15376.78,15483.12,15376.78,153.46M,0.34%
Apr 21 2015,15346.44,15418.27,15434.06,15300.19,162.76M,-0.43%
Apr 22 2015,15304.77,15341.92,15341.92,15215.87,157.45M,-0.27%
Apr 23 2015,15392.35,15285.35,15425.81,15266.85,160.97M,0.57%
Apr 24 2015,15408.33,15406.00,15440.36,15367.99,139.73M,0.10%
Apr 27 2015,15344.08,15442.32,15456.35,15319.58,188.78M,-0.42%
Apr 28 2015,15346.07,15340.80,15348.34,15278.69,168.47M,0.01%
Apr 29 2015,15347.34,15288.04,15363.79,15242.10,192.32M,0.01%
Apr 30 2015,15224.52,15324.20,15324.20,15192.46,229.90M,-0.80%
May 01 2015,15339.77,15224.38,15362.88,15208.43,158.96M,0.76%
May 04 2015,15367.47,15347.73,15403.45,15340.88,150.91M,0.18%
May 05 2015,15173.94,15378.81,15416.56,15128.22,204.04M,-1.26%
May 06 2015,15023.89,15145.48,15148.51,14945.01,244.36M,-0.99%
May 07 2015,15088.82,15016.86,15103.53,14934.30,276.98M,0.43%
May 08 2015,15170.02,15141.65,15200.22,15099.22,185.15M,0.54%
May 11 2015,15152.64,15182.17,15237.18,15108.85,146.60M,-0.11%
